STATIONS_ID;MESS_DATUM_BEGINN;MESS_DATUM_ENDE;QN;RS_01;RTH_01;RWH_01;RS_IND_01;eor
         20;201903122309;201903122309;    3;  0.00;  -999;  -999;-999;eor
         20;201903122310;201903122310;    3;  0.00;  -999;  -999;-999;eor
         20;201903122311;201903122311;    3;  0.00;  -999;  -999;-999;eor
         20;201903122312;201903122312;    3;  0.00;  -999;  -999;-999;eor
         20;201903122313;201903122313;    3;  0.00;  -999;  -999;-999;eor
         20;201903122314;201903122314;    3;  0.00;  -999;  -999;-999;eor
         20;201903122315;201903122315;    3;  0.00;  -999;  -999;-999;eor
         20;201903122316;201903122316;    3;  0.00;  -999;  -999;-999;eor
         20;201903122317;201903122317;    3;  0.00;  -999;  -999;-999;eor
         20;201903122318;201903122318;    3;  0.00;  -999;  -999;-999;eor
         20;201903122319;201903122319;    3;  0.00;  -999;  -999;-999;eor
         20;201903122320;201903122320;    3;  0.00;  -999;  -999;-999;eor
         20;201903122321;201903122321;    3;  0.00;  -999;  -999;-999;eor
         20;201903122322;201903122322;    3;  0.00;  -999;  -999;-999;eor
         20;201903122323;201903122323;    3;  0.00;  -999;  -999;-999;eor
         20;201903122324;201903122324;    3;  0.00;  -999;  -999;-999;eor
         20;201903122325;201903122325;    3;  0.00;  -999;  -999;-999;eor
         20;201903122326;201903122326;    3;  0.00;  -999;  -999;-999;eor
         20;201903122327;201903122327;    3;  0.00;  -999;  -999;-999;eor
         20;201903122328;201903122328;    3;  0.00;  -999;  -999;-999;eor
         20;201903122329;201903122329;    3;  0.00;  -999;  -999;-999;eor
         20;201903122330;201903122330;    3;  0.00;  -999;  -999;-999;eor
         20;201903122331;201903122331;    3;  0.00;  -999;  -999;-999;eor
         20;201903122332;201903122332;    3;  0.00;  -999;  -999;-999;eor
         20;201903122333;201903122333;    3;  0.00;  -999;  -999;-999;eor
         20;201903122334;201903122334;    3;  0.00;  -999;  -999;-999;eor
         20;201903122335;201903122335;    3;  0.00;  -999;  -999;-999;eor
         20;201903122336;201903122336;    3;  0.00;  -999;  -999;-999;eor
         20;201903122337;201903122337;    3;  0.00;  -999;  -999;-999;eor
         20;201903122338;201903122338;    3;  0.00;  -999;  -999;-999;eor
         20;201903122339;201903122339;    3;  0.00;  -999;  -999;-999;eor
         20;201903122340;201903122340;    3;  0.00;  -999;  -999;-999;eor
         20;201903122341;201903122341;    3;  0.00;  -999;  -999;-999;eor
         20;201903122342;201903122342;    3;  0.03;  -999;  -999;-999;eor
         20;201903122343;201903122343;    3;  0.01;  -999;  -999;-999;eor
         20;201903122344;201903122344;    3;  0.00;  -999;  -999;-999;eor
         20;201903122345;201903122345;    3;  0.00;  -999;  -999;-999;eor
         20;201903122346;201903122346;    3;  0.00;  -999;  -999;-999;eor
         20;201903122347;201903122347;    3;  0.00;  -999;  -999;-999;eor
         20;201903122348;201903122348;    3;  0.00;  -999;  -999;-999;eor
         20;201903122349;201903122349;    3;  0.00;  -999;  -999;-999;eor
         20;201903122350;201903122350;    3;  0.00;  -999;  -999;-999;eor
         20;201903122351;201903122351;    3;  0.00;  -999;  -999;-999;eor
         20;201903122352;201903122352;    3;  0.00;  -999;  -999;-999;eor
         20;201903122353;201903122353;    3;  0.00;  -999;  -999;-999;eor
         20;201903122354;201903122354;    3;  0.00;  -999;  -999;-999;eor
         20;201903122355;201903122355;    3;  0.00;  -999;  -999;-999;eor
         20;201903122356;201903122356;    3;  0.00;  -999;  -999;-999;eor
         20;201903122357;201903122357;    3;  0.00;  -999;  -999;-999;eor
         20;201903122358;201903122358;    3;  0.00;  -999;  -999;-999;eor
         20;201903122359;201903122359;    3;  0.00;  -999;  -999;-999;eor
         20;201903130000;201903130059;    3;  0.00;  -999;  -999;-999;eor
         20;201903130100;201903130159;    3;  0.00;  -999;  -999;-999;eor
         20;201903130200;201903130259;    3;  0.00;  -999;  -999;-999;eor
         20;201903130300;201903130359;    3;  0.00;  -999;  -999;-999;eor
         20;201903130400;201903130459;    3;  0.00;  -999;  -999;-999;eor
         20;201903130500;201903130559;    3;  0.00;  -999;  -999;-999;eor
         20;201903130600;201903130659;    3;  0.00;  -999;  -999;-999;eor
         20;201903130700;201903130759;    3;  0.00;  -999;  -999;-999;eor
         20;201903130800;201903130859;    3;  0.00;  -999;  -999;-999;eor
         20;201903130900;201903130959;    3;  0.00;  -999;  -999;-999;eor
         20;201903131000;201903131059;    3;  0.00;  -999;  -999;-999;eor
         20;201903131100;201903131159;    3;  0.00;  -999;  -999;-999;eor
         20;201903131200;201903131200;    3;  0.00;  -999;  -999;-999;eor
         20;201903131201;201903131201;    3;  0.00;  -999;  -999;-999;eor
         20;201903131202;201903131202;    3;  0.00;  -999;  -999;-999;eor
         20;201903131203;201903131203;    3;  0.00;  -999;  -999;-999;eor
         20;201903131204;201903131204;    3;  0.00;  -999;  -999;-999;eor
         20;201903131205;201903131205;    3;  0.00;  -999;  -999;-999;eor
         20;201903131206;201903131206;    3;  0.00;  -999;  -999;-999;eor
         20;201903131207;201903131207;    3;  0.00;  -999;  -999;-999;eor
         20;201903131208;201903131208;    3;  0.00;  -999;  -999;-999;eor
         20;201903131209;201903131209;    3;  0.00;  -999;  -999;-999;eor
         20;201903131210;201903131210;    3;  0.00;  -999;  -999;-999;eor
         20;201903131211;201903131211;    3;  0.00;  -999;  -999;-999;eor
         20;201903131212;201903131212;    3;  0.00;  -999;  -999;-999;eor
         20;201903131213;201903131213;    3;  0.00;  -999;  -999;-999;eor
         20;201903131214;201903131214;    3;  0.00;  -999;  -999;-999;eor
         20;201903131215;201903131215;    3;  0.00;  -999;  -999;-999;eor
         20;201903131216;201903131216;    3;  0.00;  -999;  -999;-999;eor
         20;201903131217;201903131217;    3;  0.00;  -999;  -999;-999;eor
         20;201903131218;201903131218;    3;  0.00;  -999;  -999;-999;eor
         20;201903131219;201903131219;    3;  0.00;  -999;  -999;-999;eor
         20;201903131220;201903131220;    3;  0.00;  -999;  -999;-999;eor
         20;201903131221;201903131221;    3;  0.00;  -999;  -999;-999;eor
         20;201903131222;201903131222;    3;  0.00;  -999;  -999;-999;eor
         20;201903131223;201903131223;    3;  0.00;  -999;  -999;-999;eor
         20;201903131224;201903131224;    3;  0.00;  -999;  -999;-999;eor
         20;201903131225;201903131225;    3;  0.00;  -999;  -999;-999;eor
         20;201903131226;201903131226;    3;  0.00;  -999;  -999;-999;eor
         20;201903131227;201903131227;    3;  0.00;  -999;  -999;-999;eor
         20;201903131228;201903131228;    3;  0.00;  -999;  -999;-999;eor
         20;201903131229;201903131229;    3;  0.00;  -999;  -999;-999;eor
         20;201903131230;201903131230;    3;  0.03;  -999;  -999;-999;eor
         20;201903131231;201903131231;    3;  0.00;  -999;  -999;-999;eor
         20;201903131232;201903131232;    3;  0.00;  -999;  -999;-999;eor
         20;201903131233;201903131233;    3;  0.00;  -999;  -999;-999;eor
         20;201903131234;201903131234;    3;  0.00;  -999;  -999;-999;eor
         20;201903131235;201903131235;    3;  0.00;  -999;  -999;-999;eor
         20;201903131236;201903131236;    3;  0.00;  -999;  -999;-999;eor
         20;201903131237;201903131237;    3;  0.00;  -999;  -999;-999;eor
         20;201903131238;201903131238;    3;  0.00;  -999;  -999;-999;eor
         20;201903131239;201903131239;    3;  0.00;  -999;  -999;-999;eor
         20;201903131240;201903131240;    3;  0.00;  -999;  -999;-999;eor
         20;201903131241;201903131241;    3;  0.00;  -999;  -999;-999;eor
         20;201903131242;201903131242;    3;  0.00;  -999;  -999;-999;eor
         20;201903131243;201903131243;    3;  0.00;  -999;  -999;-999;eor
         20;201903131244;201903131244;    3;  0.00;  -999;  -999;-999;eor
         20;201903131245;201903131245;    3;  0.00;  -999;  -999;-999;eor
         20;201903131246;201903131246;    3;  0.00;  -999;  -999;-999;eor
         20;201903131247;201903131247;    3;  0.00;  -999;  -999;-999;eor
         20;201903131248;201903131248;    3;  0.00;  -999;  -999;-999;eor
         20;201903131249;201903131249;    3;  0.00;  -999;  -999;-999;eor
         20;201903131250;201903131250;    3;  0.00;  -999;  -999;-999;eor
         20;201903131251;201903131251;    3;  0.00;  -999;  -999;-999;eor
         20;201903131252;201903131252;    3;  0.00;  -999;  -999;-999;eor
         20;201903131253;201903131253;    3;  0.00;  -999;  -999;-999;eor
         20;201903131254;201903131254;    3;  0.00;  -999;  -999;-999;eor
         20;201903131255;201903131255;    3;  0.00;  -999;  -999;-999;eor
         20;201903131256;201903131256;    3;  0.00;  -999;  -999;-999;eor
         20;201903131257;201903131257;    3;  0.00;  -999;  -999;-999;eor
         20;201903131258;201903131258;    3;  0.00;  -999;  -999;-999;eor
         20;201903131259;201903131259;    3;  0.00;  -999;  -999;-999;eor
         20;201903131300;201903131359;    3;  0.00;  -999;  -999;-999;eor
         20;201903131400;201903131459;    3;  0.00;  -999;  -999;-999;eor
         20;201903131500;201903131559;    3;  0.00;  -999;  -999;-999;eor
         20;201903131600;201903131600;    3;  0.00;  -999;  -999;-999;eor
         20;201903131601;201903131601;    3;  0.00;  -999;  -999;-999;eor
         20;201903131602;201903131602;    3;  0.00;  -999;  -999;-999;eor
         20;201903131603;201903131603;    3;  0.00;  -999;  -999;-999;eor
         20;201903131604;201903131604;    3;  0.00;  -999;  -999;-999;eor
         20;201903131605;201903131605;    3;  0.00;  -999;  -999;-999;eor
         20;201903131606;201903131606;    3;  0.00;  -999;  -999;-999;eor
         20;201903131607;201903131607;    3;  0.00;  -999;  -999;-999;eor
         20;201903131608;201903131608;    3;  0.00;  -999;  -999;-999;eor
         20;201903131609;201903131609;    3;  0.00;  -999;  -999;-999;eor
         20;201903131610;201903131610;    3;  0.00;  -999;  -999;-999;eor
         20;201903131611;201903131611;    3;  0.00;  -999;  -999;-999;eor
         20;201903131612;201903131612;    3;  0.00;  -999;  -999;-999;eor
         20;201903131613;201903131613;    3;  0.00;  -999;  -999;-999;eor
         20;201903131614;201903131614;    3;  0.00;  -999;  -999;-999;eor
         20;201903131615;201903131615;    3;  0.00;  -999;  -999;-999;eor
         20;201903131616;201903131616;    3;  0.00;  -999;  -999;-999;eor
         20;201903131617;201903131617;    3;  0.00;  -999;  -999;-999;eor
         20;201903131618;201903131618;    3;  0.00;  -999;  -999;-999;eor
         20;201903131619;201903131619;    3;  0.00;  -999;  -999;-999;eor
         20;201903131620;201903131620;    3;  0.00;  -999;  -999;-999;eor
         20;201903131621;201903131621;    3;  0.03;  -999;  -999;-999;eor
         20;201903131622;201903131622;    3;  0.01;  -999;  -999;-999;eor
         20;201903131623;201903131623;    3;  0.00;  -999;  -999;-999;eor
         20;201903131624;201903131624;    3;  0.00;  -999;  -999;-999;eor
         20;201903131625;201903131625;    3;  0.00;  -999;  -999;-999;eor
         20;201903131626;201903131626;    3;  0.00;  -999;  -999;-999;eor
         20;201903131627;201903131627;    3;  0.00;  -999;  -999;-999;eor
         20;201903131628;201903131628;    3;  0.00;  -999;  -999;-999;eor
         20;201903131629;201903131629;    3;  0.00;  -999;  -999;-999;eor
         20;201903131630;201903131630;    3;  0.00;  -999;  -999;-999;eor
         20;201903131631;201903131631;    3;  0.00;  -999;  -999;-999;eor
         20;201903131632;201903131632;    3;  0.00;  -999;  -999;-999;eor
         20;201903131633;201903131633;    3;  0.00;  -999;  -999;-999;eor
         20;201903131634;201903131634;    3;  0.00;  -999;  -999;-999;eor
         20;201903131635;201903131635;    3;  0.00;  -999;  -999;-999;eor
         20;201903131636;201903131636;    3;  0.00;  -999;  -999;-999;eor
         20;201903131637;201903131637;    3;  0.00;  -999;  -999;-999;eor
         20;201903131638;201903131638;    3;  0.00;  -999;  -999;-999;eor
         20;201903131639;201903131639;    3;  0.00;  -999;  -999;-999;eor
         20;201903131640;201903131640;    3;  0.03;  -999;  -999;-999;eor
         20;201903131641;201903131641;    3;  0.01;  -999;  -999;-999;eor
         20;201903131642;201903131642;    3;  0.00;  -999;  -999;-999;eor
         20;201903131643;201903131643;    3;  0.00;  -999;  -999;-999;eor
         20;201903131644;201903131644;    3;  0.00;  -999;  -999;-999;eor
         20;201903131645;201903131645;    3;  0.00;  -999;  -999;-999;eor
         20;201903131646;201903131646;    3;  0.00;  -999;  -999;-999;eor
         20;201903131647;201903131647;    3;  0.00;  -999;  -999;-999;eor
         20;201903131648;201903131648;    3;  0.00;  -999;  -999;-999;eor
         20;201903131649;201903131649;    3;  0.00;  -999;  -999;-999;eor
         20;201903131650;201903131650;    3;  0.00;  -999;  -999;-999;eor
         20;201903131651;201903131651;    3;  0.00;  -999;  -999;-999;eor
         20;201903131652;201903131652;    3;  0.00;  -999;  -999;-999;eor
         20;201903131653;201903131653;    3;  0.00;  -999;  -999;-999;eor
         20;201903131654;201903131654;    3;  0.00;  -999;  -999;-999;eor
         20;201903131655;201903131655;    3;  0.00;  -999;  -999;-999;eor
         20;201903131656;201903131656;    3;  0.00;  -999;  -999;-999;eor
         20;201903131657;201903131657;    3;  0.00;  -999;  -999;-999;eor
         20;201903131658;201903131658;    3;  0.00;  -999;  -999;-999;eor
         20;201903131659;201903131659;    3;  0.00;  -999;  -999;-999;eor
         20;201903131700;201903131759;    3;  0.00;  -999;  -999;-999;eor
         20;201903131800;201903131800;    3;  0.00;  -999;  -999;-999;eor
         20;201903131801;201903131801;    3;  0.00;  -999;  -999;-999;eor
         20;201903131802;201903131802;    3;  0.00;  -999;  -999;-999;eor
         20;201903131803;201903131803;    3;  0.00;  -999;  -999;-999;eor
         20;201903131804;201903131804;    3;  0.00;  -999;  -999;-999;eor
         20;201903131805;201903131805;    3;  0.00;  -999;  -999;-999;eor
         20;201903131806;201903131806;    3;  0.00;  -999;  -999;-999;eor
         20;201903131807;201903131807;    3;  0.00;  -999;  -999;-999;eor
         20;201903131808;201903131808;    3;  0.00;  -999;  -999;-999;eor
         20;201903131809;201903131809;    3;  0.00;  -999;  -999;-999;eor
         20;201903131810;201903131810;    3;  0.00;  -999;  -999;-999;eor
         20;201903131811;201903131811;    3;  0.00;  -999;  -999;-999;eor
         20;201903131812;201903131812;    3;  0.00;  -999;  -999;-999;eor
         20;201903131813;201903131813;    3;  0.00;  -999;  -999;-999;eor
         20;201903131814;201903131814;    3;  0.00;  -999;  -999;-999;eor
         20;201903131815;201903131815;    3;  0.00;  -999;  -999;-999;eor
         20;201903131816;201903131816;    3;  0.00;  -999;  -999;-999;eor
         20;201903131817;201903131817;    3;  0.00;  -999;  -999;-999;eor
         20;201903131818;201903131818;    3;  0.00;  -999;  -999;-999;eor
         20;201903131819;201903131819;    3;  0.00;  -999;  -999;-999;eor
         20;201903131820;201903131820;    3;  0.00;  -999;  -999;-999;eor
         20;201903131821;201903131821;    3;  0.00;  -999;  -999;-999;eor
         20;201903131822;201903131822;    3;  0.00;  -999;  -999;-999;eor
         20;201903131823;201903131823;    3;  0.00;  -999;  -999;-999;eor
         20;201903131824;201903131824;    3;  0.00;  -999;  -999;-999;eor
         20;201903131825;201903131825;    3;  0.00;  -999;  -999;-999;eor
         20;201903131826;201903131826;    3;  0.00;  -999;  -999;-999;eor
         20;201903131827;201903131827;    3;  0.00;  -999;  -999;-999;eor
         20;201903131828;201903131828;    3;  0.00;  -999;  -999;-999;eor
         20;201903131829;201903131829;    3;  0.00;  -999;  -999;-999;eor
         20;201903131830;201903131830;    3;  0.00;  -999;  -999;-999;eor
         20;201903131831;201903131831;    3;  0.00;  -999;  -999;-999;eor
         20;201903131832;201903131832;    3;  0.00;  -999;  -999;-999;eor
         20;201903131833;201903131833;    3;  0.00;  -999;  -999;-999;eor
         20;201903131834;201903131834;    3;  0.00;  -999;  -999;-999;eor
         20;201903131835;201903131835;    3;  0.03;  -999;  -999;-999;eor
         20;201903131836;201903131836;    3;  0.00;  -999;  -999;-999;eor
         20;201903131837;201903131837;    3;  0.00;  -999;  -999;-999;eor
         20;201903131838;201903131838;    3;  0.03;  -999;  -999;-999;eor
         20;201903131839;201903131839;    3;  0.02;  -999;  -999;-999;eor
         20;201903131840;201903131840;    3;  0.00;  -999;  -999;-999;eor
         20;201903131841;201903131841;    3;  0.00;  -999;  -999;-999;eor
         20;201903131842;201903131842;    3;  0.04;  -999;  -999;-999;eor
         20;201903131843;201903131843;    3;  0.02;  -999;  -999;-999;eor
         20;201903131844;201903131844;    3;  0.00;  -999;  -999;-999;eor
         20;201903131845;201903131845;    3;  0.05;  -999;  -999;-999;eor
         20;201903131846;201903131846;    3;  0.04;  -999;  -999;-999;eor
         20;201903131847;201903131847;    3;  0.02;  -999;  -999;-999;eor
         20;201903131848;201903131848;    3;  0.00;  -999;  -999;-999;eor
         20;201903131849;201903131849;    3;  0.04;  -999;  -999;-999;eor
         20;201903131850;201903131850;    3;  0.02;  -999;  -999;-999;eor
         20;201903131851;201903131851;    3;  0.00;  -999;  -999;-999;eor
         20;201903131852;201903131852;    3;  0.03;  -999;  -999;-999;eor
         20;201903131853;201903131853;    3;  0.06;  -999;  -999;-999;eor
         20;201903131854;201903131854;    3;  0.05;  -999;  -999;-999;eor
         20;201903131855;201903131855;    3;  0.03;  -999;  -999;-999;eor
         20;201903131856;201903131856;    3;  0.06;  -999;  -999;-999;eor
         20;201903131857;201903131857;    3;  0.01;  -999;  -999;-999;eor
         20;201903131858;201903131858;    3;  0.05;  -999;  -999;-999;eor
         20;201903131859;201903131859;    3;  0.05;  -999;  -999;-999;eor
         20;201903131900;201903131900;    3;  0.06;  -999;  -999;-999;eor
         20;201903131901;201903131901;    3;  0.04;  -999;  -999;-999;eor
         20;201903131902;201903131902;    3;  0.06;  -999;  -999;-999;eor
         20;201903131903;201903131903;    3;  0.03;  -999;  -999;-999;eor
         20;201903131904;201903131904;    3;  0.02;  -999;  -999;-999;eor
         20;201903131905;201903131905;    3;  0.05;  -999;  -999;-999;eor
         20;201903131906;201903131906;    3;  0.03;  -999;  -999;-999;eor
         20;201903131907;201903131907;    3;  0.04;  -999;  -999;-999;eor
         20;201903131908;201903131908;    3;  0.03;  -999;  -999;-999;eor
         20;201903131909;201903131909;    3;  0.02;  -999;  -999;-999;eor
         20;201903131910;201903131910;    3;  0.00;  -999;  -999;-999;eor
         20;201903131911;201903131911;    3;  0.04;  -999;  -999;-999;eor
         20;201903131912;201903131912;    3;  0.02;  -999;  -999;-999;eor
         20;201903131913;201903131913;    3;  0.00;  -999;  -999;-999;eor
         20;201903131914;201903131914;    3;  0.06;  -999;  -999;-999;eor
         20;201903131915;201903131915;    3;  0.02;  -999;  -999;-999;eor
         20;201903131916;201903131916;    3;  0.00;  -999;  -999;-999;eor
         20;201903131917;201903131917;    3;  0.04;  -999;  -999;-999;eor
         20;201903131918;201903131918;    3;  0.01;  -999;  -999;-999;eor
         20;201903131919;201903131919;    3;  0.03;  -999;  -999;-999;eor
         20;201903131920;201903131920;    3;  0.04;  -999;  -999;-999;eor
         20;201903131921;201903131921;    3;  0.02;  -999;  -999;-999;eor
         20;201903131922;201903131922;    3;  0.00;  -999;  -999;-999;eor
         20;201903131923;201903131923;    3;  0.05;  -999;  -999;-999;eor
         20;201903131924;201903131924;    3;  0.01;  -999;  -999;-999;eor
         20;201903131925;201903131925;    3;  0.00;  -999;  -999;-999;eor
         20;201903131926;201903131926;    3;  0.05;  -999;  -999;-999;eor
         20;201903131927;201903131927;    3;  0.01;  -999;  -999;-999;eor
         20;201903131928;201903131928;    3;  0.00;  -999;  -999;-999;eor
         20;201903131929;201903131929;    3;  0.04;  -999;  -999;-999;eor
         20;201903131930;201903131930;    3;  0.02;  -999;  -999;-999;eor
         20;201903131931;201903131931;    3;  0.00;  -999;  -999;-999;eor
         20;201903131932;201903131932;    3;  0.08;  -999;  -999;-999;eor
         20;201903131933;201903131933;    3;  0.02;  -999;  -999;-999;eor
         20;201903131934;201903131934;    3;  0.00;  -999;  -999;-999;eor
         20;201903131935;201903131935;    3;  0.06;  -999;  -999;-999;eor
         20;201903131936;201903131936;    3;  0.06;  -999;  -999;-999;eor
         20;201903131937;201903131937;    3;  0.06;  -999;  -999;-999;eor
         20;201903131938;201903131938;    3;  0.06;  -999;  -999;-999;eor
         20;201903131939;201903131939;    3;  0.06;  -999;  -999;-999;eor
         20;201903131940;201903131940;    3;  0.07;  -999;  -999;-999;eor
         20;201903131941;201903131941;    3;  0.06;  -999;  -999;-999;eor
         20;201903131942;201903131942;    3;  0.05;  -999;  -999;-999;eor
         20;201903131943;201903131943;    3;  0.06;  -999;  -999;-999;eor
         20;201903131944;201903131944;    3;  0.08;  -999;  -999;-999;eor
         20;201903131945;201903131945;    3;  0.09;  -999;  -999;-999;eor
         20;201903131946;201903131946;    3;  0.07;  -999;  -999;-999;eor
         20;201903131947;201903131947;    3;  0.06;  -999;  -999;-999;eor
         20;201903131948;201903131948;    3;  0.05;  -999;  -999;-999;eor
         20;201903131949;201903131949;    3;  0.05;  -999;  -999;-999;eor
         20;201903131950;201903131950;    3;  0.16;  -999;  -999;-999;eor
         20;201903131951;201903131951;    3;  0.10;  -999;  -999;-999;eor
         20;201903131952;201903131952;    3;  0.06;  -999;  -999;-999;eor
         20;201903131953;201903131953;    3;  0.07;  -999;  -999;-999;eor
         20;201903131954;201903131954;    3;  0.05;  -999;  -999;-999;eor
         20;201903131955;201903131955;    3;  0.02;  -999;  -999;-999;eor
         20;201903131956;201903131956;    3;  0.00;  -999;  -999;-999;eor
         20;201903131957;201903131957;    3;  0.07;  -999;  -999;-999;eor
         20;201903131958;201903131958;    3;  0.02;  -999;  -999;-999;eor
         20;201903131959;201903131959;    3;  0.03;  -999;  -999;-999;eor
         20;201903132000;201903132000;    3;  0.04;  -999;  -999;-999;eor
         20;201903132001;201903132001;    3;  0.03;  -999;  -999;-999;eor
         20;201903132002;201903132002;    3;  0.04;  -999;  -999;-999;eor
         20;201903132003;201903132003;    3;  0.01;  -999;  -999;-999;eor
         20;201903132004;201903132004;    3;  0.05;  -999;  -999;-999;eor
         20;201903132005;201903132005;    3;  0.02;  -999;  -999;-999;eor
         20;201903132006;201903132006;    3;  0.00;  -999;  -999;-999;eor
         20;201903132007;201903132007;    3;  0.00;  -999;  -999;-999;eor
         20;201903132008;201903132008;    3;  0.00;  -999;  -999;-999;eor
         20;201903132009;201903132009;    3;  0.03;  -999;  -999;-999;eor
         20;201903132010;201903132010;    3;  0.00;  -999;  -999;-999;eor
         20;201903132011;201903132011;    3;  0.00;  -999;  -999;-999;eor
         20;201903132012;201903132012;    3;  0.00;  -999;  -999;-999;eor
         20;201903132013;201903132013;    3;  0.03;  -999;  -999;-999;eor
         20;201903132014;201903132014;    3;  0.00;  -999;  -999;-999;eor
         20;201903132015;201903132015;    3;  0.00;  -999;  -999;-999;eor
         20;201903132016;201903132016;    3;  0.00;  -999;  -999;-999;eor
         20;201903132017;201903132017;    3;  0.00;  -999;  -999;-999;eor
         20;201903132018;201903132018;    3;  0.00;  -999;  -999;-999;eor
         20;201903132019;201903132019;    3;  0.00;  -999;  -999;-999;eor
         20;201903132020;201903132020;    3;  0.00;  -999;  -999;-999;eor
         20;201903132021;201903132021;    3;  0.00;  -999;  -999;-999;eor
         20;201903132022;201903132022;    3;  0.00;  -999;  -999;-999;eor
         20;201903132023;201903132023;    3;  0.00;  -999;  -999;-999;eor
         20;201903132024;201903132024;    3;  0.00;  -999;  -999;-999;eor
         20;201903132025;201903132025;    3;  0.00;  -999;  -999;-999;eor
         20;201903132026;201903132026;    3;  0.00;  -999;  -999;-999;eor
         20;201903132027;201903132027;    3;  0.00;  -999;  -999;-999;eor
         20;201903132028;201903132028;    3;  0.00;  -999;  -999;-999;eor
         20;201903132029;201903132029;    3;  0.00;  -999;  -999;-999;eor
         20;201903132030;201903132030;    3;  0.00;  -999;  -999;-999;eor
         20;201903132031;201903132031;    3;  0.00;  -999;  -999;-999;eor
         20;201903132032;201903132032;    3;  0.00;  -999;  -999;-999;eor
         20;201903132033;201903132033;    3;  0.00;  -999;  -999;-999;eor
         20;201903132034;201903132034;    3;  0.00;  -999;  -999;-999;eor
         20;201903132035;201903132035;    3;  0.00;  -999;  -999;-999;eor
         20;201903132036;201903132036;    3;  0.00;  -999;  -999;-999;eor
         20;201903132037;201903132037;    3;  0.00;  -999;  -999;-999;eor
         20;201903132038;201903132038;    3;  0.00;  -999;  -999;-999;eor
         20;201903132039;201903132039;    3;  0.00;  -999;  -999;-999;eor
         20;201903132040;201903132040;    3;  0.00;  -999;  -999;-999;eor
         20;201903132041;201903132041;    3;  0.00;  -999;  -999;-999;eor
         20;201903132042;201903132042;    3;  0.00;  -999;  -999;-999;eor
         20;201903132043;201903132043;    3;  0.00;  -999;  -999;-999;eor
         20;201903132044;201903132044;    3;  0.00;  -999;  -999;-999;eor
         20;201903132045;201903132045;    3;  0.00;  -999;  -999;-999;eor
         20;201903132046;201903132046;    3;  0.00;  -999;  -999;-999;eor
         20;201903132047;201903132047;    3;  0.00;  -999;  -999;-999;eor
         20;201903132048;201903132048;    3;  0.00;  -999;  -999;-999;eor
         20;201903132049;201903132049;    3;  0.04;  -999;  -999;-999;eor
         20;201903132050;201903132050;    3;  0.01;  -999;  -999;-999;eor
         20;201903132051;201903132051;    3;  0.00;  -999;  -999;-999;eor
         20;201903132052;201903132052;    3;  0.00;  -999;  -999;-999;eor
         20;201903132053;201903132053;    3;  0.00;  -999;  -999;-999;eor
         20;201903132054;201903132054;    3;  0.05;  -999;  -999;-999;eor
         20;201903132055;201903132055;    3;  0.02;  -999;  -999;-999;eor
         20;201903132056;201903132056;    3;  0.00;  -999;  -999;-999;eor
         20;201903132057;201903132057;    3;  0.05;  -999;  -999;-999;eor
         20;201903132058;201903132058;    3;  0.04;  -999;  -999;-999;eor
         20;201903132059;201903132059;    3;  0.04;  -999;  -999;-999;eor
         20;201903132100;201903132100;    3;  0.02;  -999;  -999;-999;eor
         20;201903132101;201903132101;    3;  0.05;  -999;  -999;-999;eor
         20;201903132102;201903132102;    3;  0.01;  -999;  -999;-999;eor
         20;201903132103;201903132103;    3;  0.00;  -999;  -999;-999;eor
         20;201903132104;201903132104;    3;  0.04;  -999;  -999;-999;eor
         20;201903132105;201903132105;    3;  0.03;  -999;  -999;-999;eor
         20;201903132106;201903132106;    3;  0.02;  -999;  -999;-999;eor
         20;201903132107;201903132107;    3;  0.04;  -999;  -999;-999;eor
         20;201903132108;201903132108;    3;  0.06;  -999;  -999;-999;eor
         20;201903132109;201903132109;    3;  0.04;  -999;  -999;-999;eor
         20;201903132110;201903132110;    3;  0.03;  -999;  -999;-999;eor
         20;201903132111;201903132111;    3;  0.04;  -999;  -999;-999;eor
         20;201903132112;201903132112;    3;  0.03;  -999;  -999;-999;eor
         20;201903132113;201903132113;    3;  0.03;  -999;  -999;-999;eor
         20;201903132114;201903132114;    3;  0.00;  -999;  -999;-999;eor
         20;201903132115;201903132115;    3;  0.04;  -999;  -999;-999;eor
         20;201903132116;201903132116;    3;  0.03;  -999;  -999;-999;eor
         20;201903132117;201903132117;    3;  0.00;  -999;  -999;-999;eor
         20;201903132118;201903132118;    3;  0.05;  -999;  -999;-999;eor
         20;201903132119;201903132119;    3;  0.04;  -999;  -999;-999;eor
         20;201903132120;201903132120;    3;  0.04;  -999;  -999;-999;eor
         20;201903132121;201903132121;    3;  0.04;  -999;  -999;-999;eor
         20;201903132122;201903132122;    3;  0.02;  -999;  -999;-999;eor
         20;201903132123;201903132123;    3;  0.03;  -999;  -999;-999;eor
         20;201903132124;201903132124;    3;  0.04;  -999;  -999;-999;eor
         20;201903132125;201903132125;    3;  0.03;  -999;  -999;-999;eor
         20;201903132126;201903132126;    3;  0.03;  -999;  -999;-999;eor
         20;201903132127;201903132127;    3;  0.02;  -999;  -999;-999;eor
         20;201903132128;201903132128;    3;  0.00;  -999;  -999;-999;eor
         20;201903132129;201903132129;    3;  0.06;  -999;  -999;-999;eor
         20;201903132130;201903132130;    3;  0.02;  -999;  -999;-999;eor
